adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/pPBGoYIidM7EXlA20njqT7HXCaw.jpg,[35],8764,en,Top Secret!,"Popular and dashing American singer Nick Rivers travels to East Germany to perform in a music festival. When he loses his heart to the gorgeous Hillary Flammond, he finds himself caught up in an underground resistance movement. Rivers joins forces with Agent Cedric and Flammond to attempt the rescue of her father, Dr. Paul, from the Germans, who have captured the scientist in hopes of coercing him into building a new naval mine.",23.491,/hRTbfR27xghnVMs3ZJ3EhK3zzud.jpg,1984-06-08,Top Secret!,False,7.096,1129
False,/hKPpoZnDMYyyZwfztY1EcFWEJVI.jpg,[35],14577,en,Dirty Work,"Unemployed and recently dumped, Mitch and his buddy Sam start a revenge-for-hire business to raise the $50,000 that Sam's father needs to get a heart transplant.",14.963,/btYKWL9SP12nhkcw8EkMG3aFtga.jpg,1998-06-12,Dirty Work,False,6.106,249
False,/mmND1cbAilqScI0l5DhoEEQ0h17.jpg,"[28, 12, 14]",12211,en,Highlander: Endgame,"Immortals Connor and Duncan Macleod join forces against a man from Connor's distant past in the highlands of Scotland, Kell, an immensely powerful immortal who leads an army of equally powerful and deadly immortal swordsmen and assassins. No immortal alive has been able to defeat Kell yet, and neither Connor nor Duncan are skilled enough themselves to take him on and live. The two of them eventually come to one inevitable conclusion; one of them must die so that the combined power of both the Highlanders can bring down Kell for good. There can be only one... the question is, who will it be?",16.492,/pFgdn4kwtgLjd73lXFtif7G2GWs.jpg,2000-09-01,Highlander: Endgame,False,4.809,388
False,/ifqXkPSWYsJu2fz3l9bdHP8JcWQ.jpg,"[35, 14, 10749]",37725,en,It's a Boy Girl Thing,"A visit to a natural history museum proves catastrophic for two high school rivals, an overachiever and a jock, when an ancient Aztec statue casts a spell that causes them to switch bodies and see exactly what it's like to walk in the other's shoes.",16.492,/9k15RI1szgavLTLTKYgxoDASjjz.jpg,2006-07-15,It's a Boy Girl Thing,False,6.5,1021
False,/frIVSxnqgQfEOedXxZHH5y3lSJR.jpg,"[27, 9648]",333357,en,Stephanie,"After a mysterious global crisis, a young girl is left alone to hide from a malevolent power that stalks her home. Her parents eventually return and the struggle begins to save their daughter.",17.746,/saH984W3ZGjRX0NMCEsuKh8VUP9.jpg,2017-04-27,Stephanie,False,6.2,233
False,/5lOwzugTtyk5aREUmMmGgK9UuuM.jpg,"[10751, 12, 18]",10714,en,The Jungle Book,"Raised by wild animals since childhood, Mowgli is drawn away from the jungle by the beautiful Kitty. But Mowgli must eventually face corrupt Capt. Boone, who wants both Kitty's hand and the treasures of Monkey City – a place only Mowgli can find.",18.49,/rYoE6cuup9Ofam6AuYaiJLxF9OO.jpg,1994-12-23,The Jungle Book,False,5.9,444
False,/mHiFOw5fDSOknGHnqMGtOkb8hrb.jpg,[28],12481,zh,唐山大兄,"Cheng is a young Chinese mainlander who moves in with his expatriate cousins to work at an ice factory in Thailand. He does this with a family promise never to get involved in any fights. However, when members of his family begin disappearing after meeting the management of the factory, the resulting mystery and pressures force him to break that vow and take on the villainy of the Big Boss.",24.49,/9VFYDWYnAhXAgyqgs94lwNmMBbk.jpg,1971-10-23,The Big Boss,False,7.109,721
False,/opwf2L7m9MXGyFkiQndRDGdx7n2.jpg,"[16, 35, 10751, 9648]",258893,en,Scooby-Doo! WrestleMania Mystery,"The mystery begins when Shaggy and Scooby win tickets to ""WrestleMania"" and convince the crew to go with them to WWE City. But this city harbors a spooky secret - a ghastly Ghost Bear holds the town in his terrifying grip! To protect the coveted WWE Championship Title, the gang gets help from WWE Superstars like John Cena, Triple H, Sin Cara, Brodus Clay, AJ Lee, The Miz and Kane. Watch Scooby and the gang grapple with solving this case before it's too late.",17.743,/vgnxicD1qvhTrh4db9F7hJLoOaa.jpg,2014-03-11,Scooby-Doo! WrestleMania Mystery,False,7.409,303
False,/a9JUSUszMgdxHxmbtd6xqRr4CV8.jpg,[18],216919,es,Deseo,"Eight short stories of seduction and illicit encounters between lovers, filled with humor and eroticism, which use a circular structure located in the cosmopolitan atmosphere of a colonial city of Mexico.",20.493,/5nnco1q2lZ1uc06TcHrTU4JVElu.jpg,2013-09-13,Deseo,False,6.589,253
False,/8rjzuGxXaJRbj1ixZSA1Z1WNQZ4.jpg,"[35, 18]",4255,en,The Party at Kitty and Stud's,"Kitty and Stud are lovers. They enjoy a robust sex-life, which includes fellatio and light S&M, specifically, Stud belt-whipping Kitty. Three women come over for a party and Stud services them, one after the other.",34.894,/xz4TgIVfWNlCuCdxkYOfSYXhLgx.jpg,1970-02-10,The Party at Kitty and Stud's,False,3.765,66
False,/uDXY0rVk8J1zLoem43udEfGBTqT.jpg,[35],41382,en,Lottery Ticket,Kevin Carson is a young man living in the projects who has to survive a three-day weekend after his opportunistic neighbors find out he's holding a winning lottery ticket worth $370 million,20.99,/6Eg93S0cMHLMFkeunqpmMkzs10A.jpg,2010-08-20,Lottery Ticket,False,5.6,168
False,/yC4DRg5aGgNpkHpUDpLtBqzownS.jpg,"[878, 28, 53, 9648]",586047,ko,서복,"Ex intelligence agent Ki-heon is tasked with safely transporting Seo Bok, the first ever human clone, who holds the secret of eternal life. Several forces try to take control of Seo Bok to serve their own agendas.",22.253,/nxxuWC32Y6TULj4VnVwMPUFLIpK.jpg,2021-04-12,Seobok,False,7.213,216
False,/7yR2BMksskCgw87Ts04dL2p0pIn.jpg,"[28, 53, 80]",416249,cn,寒戰 II,"A suspected criminal mastermind escapes from police custody, throwing the city into turmoil. With the police department now divided, rival police chiefs are forced to take their fight to the streets of Hong Kong with deadly consequences.",22.842,/qG3e432sNeesyPG86Ybg9amyTlL.jpg,2016-07-08,Cold War II,False,6.258,95
False,/hLvOX3iAm37h8VNlnonNpnQlH2d.jpg,"[18, 10749]",408270,ja,風に濡れた女,"Dissipated Tokyo playwright, Kosuke has retreated to the countryside after deciding that he's done with women, but the indefatigable cat-in-heat Shiori has other ideas, clinging to Kosuke like his shadow.",22.333,/e2UlmNAx6qiRe9cS3bcaX25839c.jpg,2016-12-17,Wet Woman in the Wind,False,5.689,53
False,/qQ8gvPDWP073sljX9HIbu0ReTsS.jpg,"[10770, 18]",25527,en,The Ron Clark Story,"A passionate and innovative teacher leaves his small hometown to teach in one of Harlem's toughest schools. But to break through to this students, Ron Clark must use unconventional methods, including his ground-breaking classroom rules, to drive them toward their potential.",20.239,/2RJiZzzfG3dT6rNrJnNFTG8GQiQ.jpg,2006-08-13,The Ron Clark Story,False,7.378,115
False,/kNbX4ljxxQYiFBFndagAlAXBD7Q.jpg,"[16, 10751]",20235,en,Belle's Magical World,"Belle, the Beast, Lumiere, Cogsworth and the rest of those zany castle residents use their imaginations to embark on three magical, storybook adventures. This direct-to-video anthology serves as a ""sequel"" to Disney's animated hit film. In ""The Perfect World,"" Belle and the Beast learn about forgiveness. In ""Fifi's Folly,"" Lumiere's girlfriend is jealous of his bond with Belle. And in ""Broken Wing,"" the Beast learns to be kind to an injured bird.",19.488,/lq5LnHRxjGw0HlQ6inMdmDdzEE.jpg,1998-02-16,Belle's Magical World,False,6.2,445
False,/f6JjKDXn66XgNnYjBcKiwO4h3A7.jpg,"[18, 36]",2428,en,The Greatest Story Ever Told,"From his birth in Bethlehem to his death and eventual resurrection, the life of Jesus Christ is given the all-star treatment in this epic retelling. Major aspects of Christ's life are touched upon, including the execution of all the newborn males in Egypt by King Herod; Christ's baptism by John the Baptist; and the betrayal by Judas after the Last Supper that eventually leads to Christ's crucifixion and miraculous return.",20.738,/c21ON7BZn0jwdNl6ibZ1vhXJmpy.jpg,1965-04-09,The Greatest Story Ever Told,False,6.389,176
False,/jFINtstDUh0vHOGImpMAmLrPcXy.jpg,"[28, 27, 35]",643586,en,Willy's Wonderland,"When his car breaks down, a quiet loner agrees to clean an abandoned family fun center in exchange for repairs. He soon finds himself waging war against possessed animatronic mascots while trapped inside Willy's Wonderland.",20.251,/keEnkeAvifw8NSEC4f6WsqeLJgF.jpg,2021-02-12,Willy's Wonderland,False,6.026,938
False,/1BTSSNRGc0WBFsJyvoN2zjCBXTH.jpg,[35],18113,en,National Lampoon Presents Dorm Daze,"When a foreign-exchange student and a hooker - both named Dominique - show up on a college campus, the unsuspecting student body is in for the education of a lifetime!",14.987,/4TjapcrHAupm0ItAVXbq9Ar3l4c.jpg,2003-09-26,National Lampoon Presents Dorm Daze,False,5.071,147
False,/XuvGhhRp3DqpSrD5b0QS1d6CW0.jpg,"[27, 18]",135195,th,P,"An orphan girl taught magic by her sick grandma must find work in seedy Bangkok, where she encounters a number of unsavory characters. She uses the magical skills her grandmother taught her to her advantage and to increasingly horrific consequences.",19.787,/7RriigvjDhvoOznISXidFou2oFq.jpg,2005-10-07,P,False,5.7,85
False,/ng5JFJ7TlixGXFIdbLXRimYTCCH.jpg,[18],422,it,8½,"Guido Anselmi, a film director, finds himself creatively barren at the peak of his career. Urged by his doctors to rest, Anselmi heads for a luxurious resort, but a sorry group gathers—his producer, staff, actors, wife, mistress, and relatives—each one begging him to get on with the show. In retreat from their dependency, he fantasizes about past women and dreams of his childhood.",16.737,/sjTIqwvPNAnEN7fcRK8MOlGfZMB.jpg,1963-02-14,8½,False,8.157,2220
False,/kCCIvz4D8QFHsoAwdcuVgtiPujr.jpg,"[80, 18, 53]",16136,en,Juice,"Four Harlem friends -- Bishop, Q, Steel and Raheem -- dabble in petty crime, but they decide to go big by knocking off a convenience store. Bishop, the magnetic leader of the group, has the gun. But Q has different aspirations. He wants to be a DJ and happens to have a gig the night of the robbery. Unfortunately for him, Bishop isn't willing to take no for answer in a game where everything's for keeps.",22.235,/hfXFPMhNjLnCugBHMN0nrtKW7Ra.jpg,1992-01-17,Juice,False,7.205,380
False,/7rTIZCubYsgITs7gZ0ysANb6kOn.jpg,"[27, 53]",10294,en,Vacancy,"A young married couple becomes stranded at an isolated motel and find hidden video cameras in their room. They realize that unless they escape, they'll be the next victims of a snuff film.",26.987,/1DdfXaXzi1sJysZ800GOUAwlLR4.jpg,2007-04-20,Vacancy,False,6.248,1416
False,/hpzNteIFWgYK7CUDKQUXQ5USqj4.jpg,[18],1262596,tl,Sweet Release,"Ataska and Dyessa Garcia will take you to a hot and crazy roadtrip perfect for the summer season. Two girl bestfriends and a young man take on a a journey of self-discovery. Along the way, their bond deepens as they explore their sexual desires.",23.192,/blp7kKUbGSNPJyYYHalYEL4n7t1.jpg,2024-04-12,Sweet Release,False,4.5,1
False,/9pUh1fC8TqVtYPeKpdfNyVK0qnn.jpg,[18],12102,en,Kramer vs. Kramer,"Ted Kramer is a career man for whom his work comes before his family. His wife Joanna cannot take this anymore, so she decides to leave him. Ted is now faced with the tasks of housekeeping and taking care of himself and their young son Billy.",21.734,/6IVQjDTbr7pXx2AR8jovbYwpyiF.jpg,1979-12-07,Kramer vs. Kramer,False,7.573,2154
False,/qTBGDYCth8DgeonLJwsEgBJlpIi.jpg,"[27, 9648, 53]",10768,en,The Final Conflict,"Damien Thorn has helped rescue the world from a recession, appearing to be a benign corporate benefactor. When he then becomes U.S. Ambassador to the United Kingdom, Damien fulfills a terrifying biblical prophecy. He also faces his own potential demise as an astronomical event brings about the second coming of Christ.",20.982,/e4eOyQAKBS6ZpJWCcNldZuoSv9t.jpg,1981-03-20,The Final Conflict,False,5.815,545
False,/sVVpovybLphcPqKAvQdy56xKEN0.jpg,"[10749, 53, 18]",166089,es,Alacrán enamorado,"Julian (Álex González) and his friend Luis (Miguel Angel Silvestre) are two neighborhood boys who are part of a gang of violent neo-Nazis, led by Solis (Javier Bardem). After start training in a gym, Julian is transformed gradually thanks to the discipline of boxing, the nobility of his coach (Carlos Bardem) and the love of a young latin girl (Judith Diakhate). All of this takes away from the group, but Luis is not ready to accept that leave the ""herd"".",14.924,/nA9YI2PEsiiJ4paaOg0LCkPEKnA.jpg,2013-04-12,Scorpion in Love,False,6.5,29
False,/b7HsWYjyrVkDPkAFFAGZ76iainK.jpg,"[10751, 35, 14, 878]",11548,en,*batteries not included,"In a soon to be demolished block of apartments, the residents resist the criminal methods used to force them to leave so a greedy tycoon can build his new skyscraper. When tiny mechanical aliens land for a recharge, they decide to stay and help out.",21.231,/w5zjRAVPC7lJODxn3QxMewwaPgp.jpg,1987-12-18,*batteries not included,False,6.6,676
False,/44e7qs704rSWWGFMhGtPhAvyT8O.jpg,"[35, 18, 9648, 53]",121875,fr,Dans la maison,"A sixteen-year-old boy insinuates himself into the house of a fellow student from his literature class and writes about it in essays for his French teacher. Faced with this gifted and unusual pupil, the teacher rediscovers his enthusiasm for his work, but the boy’s intrusion will unleash a series of uncontrollable events.",15.234,/6NCBSCCcyef9aNcABsVGZwuehSC.jpg,2012-09-26,In the House,False,7.261,815
False,/hCJ3xGMyzwpBcUlBGJGyUwDgQ4d.jpg,"[878, 28]",10540,en,Outland,"An honest marshal in a corrupt mining colony on Io, Jupiter's sunless third moon, is determined to confront a violent drug ring even though it may cost him his life. After his wife angrily deserts him, he waits alone for the arrival of killers hired by the company to eliminate him.",16.981,/mqHUsbbMoNYp2ibgxIT1qOfKciO.jpg,1981-05-22,Outland,False,6.422,581
False,/rkdVFDVfTMuk8AetzvJ0C4gVE5c.jpg,"[28, 12, 35, 10751]",10923,en,Agent Cody Banks,"Recruited by the U.S. government to be a special agent, nerdy teenager Cody Banks must get closer to cute classmate Natalie in order to learn about an evil plan hatched by her father. But despite the agent persona, Cody struggles with teen angst.",22.982,/fhK0mqqirPsckxkNisvi32A4lf6.jpg,2003-03-14,Agent Cody Banks,False,5.494,1056
False,/cxNQSKoSNazlrcIU1PSGc2EIK3T.jpg,"[18, 36]",132342,es,Libertador,"Bolívar was instrumental in Latin America’s struggle for independence from the Spanish Empire, and is today considered one of the most influential politicians and emancipators in American history.  Libertador is told from the viewpoint of Bolívar, portrayed by Ramírez, about his quests and epic military campaigns, which covered twice the territory Alexander the Great conquered, and his vision to unify South America.",16.485,/7KpEs3jrHT5mRNCyTcJepzJh4z3.jpg,2013-09-09,The Liberator,False,6.917,144
False,/rkdVFDVfTMuk8AetzvJ0C4gVE5c.jpg,"[28, 12, 35, 10751]",10923,en,Agent Cody Banks,"Recruited by the U.S. government to be a special agent, nerdy teenager Cody Banks must get closer to cute classmate Natalie in order to learn about an evil plan hatched by her father. But despite the agent persona, Cody struggles with teen angst.",22.982,/fhK0mqqirPsckxkNisvi32A4lf6.jpg,2003-03-14,Agent Cody Banks,False,5.494,1056
False,/cxNQSKoSNazlrcIU1PSGc2EIK3T.jpg,"[18, 36]",132342,es,Libertador,"Bolívar was instrumental in Latin America’s struggle for independence from the Spanish Empire, and is today considered one of the most influential politicians and emancipators in American history.  Libertador is told from the viewpoint of Bolívar, portrayed by Ramírez, about his quests and epic military campaigns, which covered twice the territory Alexander the Great conquered, and his vision to unify South America.",16.485,/7KpEs3jrHT5mRNCyTcJepzJh4z3.jpg,2013-09-09,The Liberator,False,6.917,144
False,/cYE68RGfVDk3u435mKEVb8jD1GT.jpg,"[35, 28, 80]",340022,en,Gringo,An American businessman with a stake in a pharmaceutical company that's about to go public finds his life is thrown into turmoil by an incident in Mexico.,22.987,/dxeVPklFwng2IowqRPNI4od6aXv.jpg,2018-03-08,Gringo,False,5.882,717
False,/jNsK2a8A1DYpaCX5HGElp3t4x6.jpg,"[27, 28, 878]",56832,ja,Gantz,"After trying to rescue a man on the subway tracks, two teens wake up in a room dominated by a mysterious black sphere that sends them to hunt down and kill aliens hiding on Earth.",15.982,/vScJdcqXHyupdeO3wkTqT92ew85.jpg,2010-11-29,Gantz,False,6.573,293
False,/rAbsQXn0CTFL00zR9ASyH4BrusZ.jpg,"[28, 53, 18]",9884,en,Collateral Damage,Firefighter Gordon Brewer is plunged into the complex and dangerous world of international terrorism after he loses his wife and child in a bombing credited to Claudio 'The Wolf' Perrini.,24.731,/uyzgI1jqMjQMzbjhMrWvWHd76Ua.jpg,2002-02-06,Collateral Damage,False,5.759,1337
False,/s6cgAveWCam2hYgdPhD3WbrjSBt.jpg,"[28, 53, 27]",9456,en,The Crow: Salvation,"Alex Corvis, a man wrongly executed for the murder of his girlfriend, returns from the dead and sets out to find the real killer.",18.73,/wA8nRfRyv17CCIn0xFsH9aZe7jw.jpg,2000-01-23,The Crow: Salvation,False,5.568,324
False,/sdiPGIHnizmdicPlcpzyPosBJTT.jpg,[18],1922,en,Irina Palm,"Maggie, a quiet retiring grandmother, finds herself helpless as her grandson’s health deteriorates. When one last chance appears, but money is desperately short, Maggie acts to raise the cash in a fashion that surprises everyone but her.",14.918,/3h7miVXulTHbpa4NWyUUcguO90e.jpg,2007-02-13,Irina Palm,False,6.906,154
False,/u39BX33drFeaUTobnECyRRQbCED.jpg,"[28, 35]",412547,en,Killing Gunther,"A group of eccentric assassins are fed up with Gunther, the world's greatest hitman, and decide to kill him – but their plan turns into a series of bungled encounters as Gunther seems to always be one step ahead.",16.485,/5jm2l2qRq8jEzXzOZgD2wEgFznq.jpg,2017-09-22,Killing Gunther,False,4.8,376
False,/y9m021FLQARGxoTyQdJk4C27zCS.jpg,"[28, 35, 80]",346646,ko,베테랑,"When an old collaborator gets severely injured, a veteran policeman tries to figure out the way to bring to justice the ultimately suspected aggressor, a spoiled young executive, heir to a mega corporation, who believes he is above the law.",20.234,/mqBYt2qNEnTLChmX8JTAMTa1b9A.jpg,2015-08-05,Veteran,False,6.932,192
False,/9MQJViBQQX7tnO0Hs18PPb4iF9D.jpg,[18],1305295,tl,Hiraya,"A mysterious woman found unconscious in a river. She wakes up not remembering anything and is unable to speak. The townspeople take advantage of Hiraya, but it seems that those who do, always end up in misfortune.",14.915,/z51gpsihoKdWx9hHfKclMHgpEgs.jpg,2024-07-11,Hiraya,False,0.0,0
False,/ddEqe6g0aVfbw9ka3wRMdKmv8b2.jpg,[27],20215,en,Boo,"The friends Emmett, Freddy, Marie, Kevin and his reluctant girlfriend Jessie decide to spend the Halloween night in an abandoned hospital. Meanwhile, the younger Allan meets the old friend of his father Arlo Ray Baines and asks him to help to find his vanished sister Meg in the same spot. The two groups meet each other in the mental institution section on the haunted third floor.",23.479,/yO5SUbJEfWdZSiHRYoLbIqIYTh9.jpg,2005-05-13,Boo,False,4.714,119
False,/gs70htixF6j1oqrrwsM4lVfcgNN.jpg,"[18, 80]",16,en,Dancer in the Dark,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, escaping life's troubles - even if just for a moment - by dreaming up little numbers to the rhythmic beats of her surroundings.",20.729,/8Wdd3fQfbbQeoSfWpHrDfaFNhBU.jpg,2000-09-01,Dancer in the Dark,False,7.9,1735
False,/bHTAaLCXnMTThs57mAbptjmOLX2.jpg,"[35, 18]",838330,en,Not Okay,"An ambitious young woman, desperate for followers and fame, fakes a trip to Paris to up her social media presence. When a terrifying incident takes place in the real world and becomes part of her imaginary trip, her white lie becomes a moral quandary that offers her all the attention she’s wanted.",15.254,/zhkgYQoRO91zmROJQLVdf0JzYJ7.jpg,2022-07-29,Not Okay,False,6.4,420
False,/64Btfwp7JWP7qTloYQcoqDaraN3.jpg,"[10751, 14, 35]",668461,en,Slumberland,"A young girl discovers a secret map to the dreamworld of Slumberland, and with the help of an eccentric outlaw, she traverses dreams and flees nightmares, with the hope that she will be able to see her late father again.",25.509,/oGd2JUEtr0BZN3pK8yakmoZlVFq.jpg,2022-11-18,Slumberland,False,7.363,806
False,/kHlbeaytzNWVkLfW8Ui0Fh1kTE.jpg,"[28, 12, 878]",187922,ja,仮面ライダーZO,"Masaru Aso was the lab assistant of geneticist Doctor Mochizuki, used as one of his experiments related the creation of the Neo Organism, enabling him to transform into a grasshopper-like being called Kamen Rider ZO. He fled into the mountainside and went into a coma before he was awakened by a telepathic call two years later with an unconscious urge to protect Hiroshi Mochizuki, the son of Doctor Mochizuki.",21.328,/lzDXr6naEa4Pcd23B9fZP8zmnMc.jpg,1993-04-17,Kamen Rider ZO,False,7.3,20
False,/3SxySECq5l4TnBObihnnzItn3AC.jpg,"[37, 18]",843846,en,Butcher's Crossing,"In the 1870s, a young Harvard dropout seeks his destiny out West by tying his fate to a team of buffalo hunters led by a man named Miller. Together, they embark on a harrowing journey risking life and sanity.",21.762,/2KdkRsYuzYPlJMLrV39gdjY3WkS.jpg,2023-02-03,Butcher's Crossing,False,5.927,117
False,/zFhsM6HJ9abLZZlkz9mOY5uGE1M.jpg,"[27, 53, 9648, 878]",243940,en,The Lazarus Effect,"Medical researcher Frank, his fiancee Zoe and their team have achieved the impossible: they have found a way to revive the dead. After a successful, but unsanctioned, experiment on a lifeless animal, they are ready to make their work public. However, when their dean learns what they've done, he shuts them down. Zoe is killed during an attempt to recreate the experiment, leading Frank to test the process on her. Zoe is revived -- but something evil is within her.",23.981,/4aq0TOLvITU3iWRUfxlRc83lMz1.jpg,2015-01-29,The Lazarus Effect,False,5.274,1386
False,/poDeoxP4OSweHvOmrkVcaqZAOBk.jpg,"[28, 18, 53, 80, 9648]",9386,en,In the Line of Fire,"Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past.",16.476,/3NvOFpmyECI3DNExYMtFIRcGMsu.jpg,1993-07-08,In the Line of Fire,False,6.982,1518
False,/o9uMF84ZAGBqRxbliFCTgw0vQYv.jpg,"[10749, 35, 18]",1073125,tr,Rüyanda Görürsün,"You know the feeling. It feels like time slows down as your eyes meet a stranger’s. Then you walk pass each other, neither of you looking back. That’s what happened with Pelin and Engin. Lo and behold, they open their eyes in the same bed. And you may want to brace yourself for this one, as a two-year married couple! It must be a dream. No, a nightmare. But now, to wake up they must fall in love.",20.09,/rZe2lT3G9C7JrwB7Avu22mVhqFw.jpg,2023-02-03,In Your Dreams,False,7.549,61
False,/mMA2YNddowV8MZtxpbn0a7Yilum.jpg,"[10752, 36, 28, 18]",928123,zh,长津湖之水门桥,"In the follow-up to ""The Battle At Lake Changjin"", brothers Wu Qianli and Wu Wanli undertake a new task for the People's Volunteer Army, defending a bridge part of the American troops' escape route from the advancing Chinese.",16.785,/4W58wirZhbzcw2lNzRS2ErKnOGS.jpg,2022-02-01,The Battle at Lake Changjin II: Water Gate Bridge,False,6.206,68
False,/vi4MKklJgeAGC0vcFFse9hxdvCS.jpg,[18],1238127,ja,パレード,"A mother searches for her missing son after a devastating calamity, only to realize that she has died and is now confined to a realm of restless spirits.",14.893,/lGkoz4G6q8z7xHCCeGo0oKSUKBN.jpg,2024-02-28,The Parades,False,7.706,17
False,/t8HtbS9tWWUbqI5J7hIYCspgkGI.jpg,[35],11543,en,Kingpin,"After bowler Roy Munson swindles the wrong crowd and is left with a hook for a hand, he settles into impoverished obscurity. That is, until he uncovers the next big thing: an Amish kid named Ishmael. So, the corrupt and the hopelessly naive hit the circuit intent on settling an old score with Big Ern.",15.973,/axNjHHylLwT5oOahajqHtIEYZ10.jpg,1996-07-04,Kingpin,False,6.493,842
False,/1FhXMO0WuH50p9i4NSg0liBXYk8.jpg,"[9648, 18, 53]",69668,en,Dream House,"Publisher Will Atenton quits a lucrative job in New York to relocate his wife, Libby, and their daughters to a quaint town in New England. However, as they settle into their home the Atentons discover that a woman and her children were murdered there, and the surviving husband is the town's prime suspect. With help from a neighbor who was close to the murdered family, Will pieces together a horrifying chain of events.",16.976,/uQFbnBEYguc6EWYKG0Hgq4LVdc2.jpg,2011-09-29,Dream House,False,6.15,1320
False,/v4aulZlrAASAduoBw5ZYdsTR0E5.jpg,"[16, 14, 12]",34295,ja,映画犬夜叉 天下覇道の剣,"Inuyasha and his brother, Sesshomaru, each inherited a sword from their father after his death. However, their father had a third sword, named Sounga, that he sealed away. Seven hundreds years after his death, Sounga awakens and threatens mankind's very existence. How will the children of the Great Dog Demon stop this unimaginable power?",28.474,/5MbXmcxOJ8wrXZ4kmikiI72Ipbe.jpg,2003-12-20,Inuyasha the Movie 3: Swords of an Honorable Ruler,False,7.7,136
False,/p8dOn15Km28pjPwxyfwKwIwmkfL.jpg,"[35, 878]",13820,en,Repo Man,"A down and out young punk gets a job working with a seasoned repo man, but what awaits him in his new career is a series of outlandish adventures revolving around aliens, the CIA, and a most wanted '64 Chevy.",14.89,/qtiUcFWN3ZiuWtJ4WZ8nNhpBmpK.jpg,1984-03-02,Repo Man,False,6.659,579
False,/92pNwvXD2G4k9zSsquoM6vbKrHx.jpg,"[35, 18, 10749, 10751]",382748,en,Stargirl,"Leo Borlock is an average student at Mica High School. He gets decent grades, is a member of the school's marching band and has always been content flying under the radar. But all that changes when he meets Stargirl Caraway, a confident and colorful new student with a penchant for the ukulele, who stands out in a crowd. She is kind, finds magic in the mundane and touches the lives of others with the simplest of gestures. Her eccentricities and infectious personality charm Leo and the student body, and she quickly goes from being ignored and ridiculed to accepted and praised, then back again, sending Leo on a rollercoaster ride of emotions.",14.888,/gwsrtzSrr7G6xjxsa7IwaAMHpEF.jpg,2020-03-10,Stargirl,False,7.444,546
False,,[27],1100705,th,นะหน้าทอง,"Aim is a prostitute who lives in a slum and is often gang-raped. She has a hard life but wants to have a luxurious life and escape from hardship.  One day, Aim received advice from a procurer who is in the same brothel to meet with a master who has black magic. He tells Aim to do the ritual. “Black magic mask”, but before the master starts the ritual, he tells Aim the conditions: “In this world nothing is free. If you are thinking of doing it, you must accept the consequences.”",19.337,/o9dWwcJy5ueq2XJMo0bSiqChOrt.jpg,2023-08-17,Black Magic Mask,False,5.5,2
False,/dkNjhkEk2tw7hoxx7Ik1YQsdenZ.jpg,"[12, 10751, 28, 14]",9822,en,Mighty Joe Young,"As a child living in Africa, Jill Young saw her mother killed while protecting wild gorillas from poachers led by Andrei Strasser. Now an adult, Jill cares for an orphaned gorilla named Joe -- who, due to a genetic anomaly, is 15 feet tall. When Gregg O'Hara arrives from California and sees the animal, he convinces Jill that Joe would be safest at his wildlife refuge. But Strasser follows them to the U.S., intent on capturing Joe for himself.",17.973,/uK4qhBtKOuDvxX2HGDltke0v9iN.jpg,1998-12-25,Mighty Joe Young,False,6.231,776
False,/f1mkwzPX23sDQ1rFiBoJgfbbMj4.jpg,"[53, 80, 9648]",258284,en,Every Secret Thing,"One clear summer day in a Baltimore suburb, a baby goes missing from her front porch. Two young girls serve seven years for the crime and are released into a town that hasn't fully forgiven or forgotten. Soon, another child is missing, and two detectives are called in to investigate the mystery in a community where everyone seems to have a secret.",17.726,/jR3rrAtFhK6MufgJIlNYoo0Iyfd.jpg,2014-04-20,Every Secret Thing,False,6.152,325
False,/bvAMLx00BOr6vkSQWZscwGrPdGI.jpg,"[28, 80, 53, 18]",1058949,en,Little Dixie,"Erstwhile Special Forces operative Doc Alexander is asked to broker a truce with the Mexican drug cartel in secrecy. When Oklahoma Governor Richard Jeffs celebrates the execution of a high-ranking cartel member on TV, his Chief of Staff and Doc inform him about the peace he just ended. But it’s too late, as Cuco, the cartel’s hatchet man, has set his vengeful sights on Doc’s daughter Dixie.",16.007,/cmWTZj9zzT9KFt3XyL0gssL7Ig8.jpg,2023-02-03,Little Dixie,False,5.8,134
False,/tZjnowjkAZrGjiWsmOnP8CIGUuz.jpg,"[28, 12]",26259,zh,大醉俠,"Golden Swallow is a fighter-for-hire who has been contracted by the local government to retrieve the governor's kidnapped son. Holding him is a group of rebels who are demanding that their leader be released from prison in return for the captured son. After a brief encounter with the gang at a local restaurant, Golden Swallow is joined by an inebriated wanderer Drunken Cat who aids her in her mission.",19.972,/bVQhrpCfMZy8YoiAmbze1qWIoho.jpg,1966-04-07,Come Drink with Me,False,6.7,131
